ID,Loan_Amount,Grade,Interest_Rate,Repayment_Prob
140382710,12000,A,0.0611,0.873525038307355
139215708,10500,A,0.0611,0.8735221142790011
140406961,5000,A,0.0611,0.873517633860128
139280261,15000,A,0.0611,0.873517594430371
140251888,19000,A,0.0611,0.873509321499455
140441646,15000,A,0.0611,0.873506672408617
140623717,20000,A,0.0611,0.873506430102148
140248853,17000,A,0.0611,0.8735060056244031
140215675,18000,A,0.0611,0.873505962938789
140881368,35000,A,0.0611,0.873503472345229
140899849,4700,A,0.0611,0.8735020236022
139656700,6000,A,0.0611,0.873501696372139
140554275,4000,A,0.0611,0.873500076159174
139919544,20000,A,0.0611,0.873498839171443
140113198,40000,A,0.0611,0.873497124592807
139932342,20000,A,0.0611,0.873493476931078
141041582,20000,A,0.0611,0.873488293377107
140696118,8000,A,0.0611,0.87348741366995
140878810,19500,A,0.0611,0.873483698888337
140108773,10000,A,0.0611,0.873479895574381
139664599,25000,A,0.0611,0.873475373669679
139385725,9000,A,0.0611,0.873475275033694
140845943,12000,A,0.0611,0.873472237855129
140425229,15000,A,0.0611,0.87347214810617
140732202,10000,A,0.0611,0.8734711221374241
140639269,17500,A,0.0667,0.873470991114798
140436251,25000,A,0.0611,0.873469148496016
140758740,17000,A,0.0611,0.873467918861609
140630812,7000,A,0.0611,0.8734633051303959
140092309,13500,A,0.0611,0.873462307443218
139581186,15000,A,0.0611,0.873462079743218
140439271,10000,A,0.0611,0.8734611107654879
140446174,8175,A,0.0611,0.873460460425109
140687750,27000,A,0.0611,0.873457688576886
139538943,40000,A,0.0611,0.873456345099464
139963468,25000,A,0.0611,0.873451370260696
140792203,16000,A,0.0611,0.873448736230612
140889440,40000,A,0.0611,0.873442762908926
139668106,20000,A,0.0611,0.873440707968357
140777948,12000,A,0.0611,0.873440649722167
140168863,12000,A,0.0611,0.873439115109664
140652061,13500,A,0.0611,0.873438033900007
140138218,16000,A,0.0611,0.87343792376754
140218191,8000,A,0.0611,0.873434817885355
140124383,15000,A,0.0611,0.873431681787515
139636682,10000,A,0.0611,0.873429409076967
139701461,15000,A,0.0611,0.873424699495417
140293126,16000,A,0.0611,0.873424467493641
139249311,20000,A,0.0611,0.873424227261781
140901308,15000,A,0.0611,0.873418751711502
139387033,6000,A,0.0611,0.873416340458977
139445980,20000,A,0.0611,0.8734155468361671
141050506,3500,A,0.0611,0.8734123791339861
140001276,10000,A,0.0611,0.873411992831854
139391190,10000,A,0.0611,0.8734095968772679
139870933,7000,A,0.0611,0.873407663593726
140125696,15000,A,0.0611,0.873402253961411
139838606,13500,A,0.0611,0.873401103316622
140323834,15500,A,0.0611,0.873400664909115
138521582,4600,A,0.0611,0.873400568257767
140675211,12000,A,0.0611,0.87339957432094
140080678,19000,A,0.0611,0.873386966464664
140806542,15000,A,0.0611,0.873384178819676
139928482,4000,A,0.0611,0.873383277528924
139555194,40000,A,0.0611,0.8733722078389
140222772,14000,A,0.0611,0.87336935917814
139498479,35000,A,0.0611,0.873368344268389
140665679,15000,A,0.0611,0.873356512234863
140801132,25000,A,0.0611,0.8733555885147091
139687690,10000,A,0.0611,0.8733552031312
140966760,20000,A,0.0611,0.873353978555373
139946759,30000,A,0.0611,0.873353696757222
140945156,21400,A,0.0611,0.87334863411994
139540304,3600,A,0.0611,0.8733463944827851
140731874,28000,A,0.0611,0.873333377306845
140947883,12775,A,0.0611,0.873332422843341
139853162,40000,A,0.0611,0.873331711989889
139305971,10000,A,0.0611,0.873330537295828
139945756,30000,A,0.0611,0.873328754341351
140846609,10000,A,0.0611,0.873328356444401
139390854,13800,A,0.0611,0.8733281420365839
139597644,3000,A,0.0611,0.873324273033824
140344366,20000,A,0.0611,0.873320165281207
140224194,5000,A,0.0611,0.8733178743911401
140955761,10000,A,0.0611,0.873316896804908
139917357,30000,A,0.0611,0.873316338805833
140805868,15000,A,0.0611,0.87330405180519
140976039,15500,A,0.0611,0.873301251993624
140008741,18000,A,0.0611,0.873297934693644
140770103,10000,A,0.0611,0.873294205585187
140840294,16000,A,0.0611,0.873292732011811
139964852,20000,A,0.0611,0.873292101199498
140749232,8000,A,0.0611,0.873291357157012
140195428,20000,A,0.0611,0.873284757981998
140692212,5000,A,0.0611,0.873282148497423
140416647,5000,A,0.0611,0.873279248072534
140613794,20000,A,0.0611,0.873277967146575
140109109,6000,A,0.0611,0.873277741296002
139610952,15000,A,0.0611,0.873273720411988
140327619,1500,A,0.0611,0.873273096956768
139610013,10000,A,0.0611,0.873269367254196
139427686,10000,A,0.0611,0.87326817928182
140571351,12000,A,0.0611,0.873266463039013
140760460,20000,A,0.0611,0.873265972396227
139730919,16000,A,0.0611,0.873263191921874
140640628,7500,A,0.0611,0.8732619869503759
140319249,11000,A,0.0611,0.873261100001586
140199311,20000,A,0.0611,0.873259393574003
139589915,18000,A,0.0611,0.87325874635611
139610992,30000,A,0.0611,0.873258229315472
139724463,9500,A,0.0611,0.8732580670423891
140748899,15000,A,0.0611,0.873255308940498
140617756,12000,A,0.0611,0.8732549598184229
138835723,18800,A,0.0611,0.8732541160894169
139975854,8000,A,0.0611,0.873253913158796
139922318,35000,A,0.0611,0.8732427016382089
140653015,22000,A,0.0611,0.873236750961453
139660437,15000,A,0.0611,0.873234775847609
140406050,5000,A,0.0611,0.873234754808934
140865504,17025,A,0.0611,0.873223150552322
140945685,7000,A,0.0611,0.873207306692018
138779710,20000,A,0.0611,0.873206598602281
139590729,15000,A,0.0611,0.873201592931611
140949428,12000,A,0.0611,0.873196388574256
140327413,11500,A,0.0611,0.873179971592611
139210016,40000,A,0.0611,0.873179054454996
139499452,8500,A,0.0611,0.873176211452244
139711016,22000,A,0.0611,0.873174977262434
140100419,23000,A,0.0611,0.873169329555296
140893875,27500,A,0.0611,0.873169297675967
140833832,20000,A,0.0611,0.8731663387424851
140326737,22000,A,0.0611,0.8731628503965629
140655048,4500,A,0.0611,0.873161665860201
140700876,40000,A,0.0611,0.873157848618909
140020020,25000,A,0.0611,0.873155710206542
140110931,5000,A,0.0611,0.873155150791419
140498734,10000,A,0.0611,0.8731537922099459
140410284,15000,A,0.0611,0.87315099421234
139926725,11200,A,0.0611,0.8731453449803099
140633193,30000,A,0.0611,0.873144924568374
139885639,12000,A,0.0611,0.873141901146296
139594251,12000,A,0.0611,0.87313661201781
140884345,18000,A,0.0611,0.873135758584476
139597818,6000,A,0.0611,0.873132621237955
139713737,13500,A,0.0611,0.8731311891004689
139287455,20000,A,0.0611,0.87313047240741
139529207,34625,A,0.0611,0.873127403098615
140291184,7500,A,0.0611,0.873126450832928
140292343,36000,A,0.0611,0.873124667889296
139481721,10000,A,0.0611,0.873124482587506
140423573,15000,A,0.0611,0.873120994702536
139335186,6600,A,0.0611,0.873120378787109
140022722,10000,A,0.0611,0.873118185709467
140748146,5000,A,0.0611,0.873111894309702
139712612,2000,A,0.0611,0.873108757182051
140137970,28500,A,0.0611,0.873107175598
140281151,10000,A,0.0611,0.873103719530769
140863950,7000,A,0.0611,0.873099275409715
139978248,20000,A,0.0611,0.873098753633756
139471049,23000,A,0.0611,0.873098308891336
139615640,16500,A,0.0611,0.873092856612999
139682792,10000,A,0.0611,0.873090856632018
139107114,6000,A,0.0611,0.873086894319397
139758334,24000,A,0.0611,0.873083369740801
140558797,10000,A,0.0611,0.873080341956303
140497894,16500,A,0.0611,0.87307987867772
139605194,12000,A,0.0611,0.873079547797482
140628488,16000,A,0.0611,0.873070486083067
139886991,15000,A,0.0611,0.8730693273039289
139885357,10000,A,0.0611,0.873064877000034
139602510,11000,A,0.0611,0.873060178577832
139924980,40000,A,0.0611,0.873055532707919
139627234,14000,A,0.0611,0.8730545255222251
139712263,20000,A,0.0611,0.873054285612973
139324083,20000,A,0.0611,0.873052913269435
140462273,20000,A,0.0611,0.87305169066317
139508060,20000,A,0.0611,0.873049936220713
140634079,25000,A,0.0611,0.87304193860734
139758056,2550,A,0.0611,0.873041005993482
139220901,10000,A,0.0611,0.873035457254997
140149144,35000,A,0.0611,0.873035351032337
139626024,18000,A,0.0611,0.873030418825231
139487520,13000,A,0.0611,0.873029330240096
140853692,10000,A,0.0611,0.873024867172943
140537762,16000,A,0.0611,0.873023904874471
140745104,20000,A,0.0611,0.873019275687156
139974559,12500,A,0.0611,0.87301792501013
139969379,40000,A,0.0611,0.873016059379664
139432048,40000,A,0.0611,0.8730155018217249
140315459,7200,A,0.0611,0.8730147681857701
139958468,20000,A,0.0611,0.873012833629592
139574279,17500,A,0.0611,0.873010263129476
139993531,30000,A,0.0611,0.873009723386359
140803356,6700,A,0.0611,0.873009383399034
139660126,29000,A,0.0611,0.873004974618877
138394311,10000,A,0.0611,0.87300450133197
139839014,16000,A,0.0611,0.87300266553732
140252080,10000,A,0.0611,0.872999872310105
139715654,16200,A,0.0611,0.8729984550011349
139428957,16000,A,0.0611,0.872992769805614
139692374,25000,A,0.0611,0.872990459645006
139497678,22400,A,0.0611,0.8729893752972759
139533795,40000,A,0.0611,0.872987678754916
140425538,40000,A,0.0611,0.872987315679444
139808634,40000,A,0.0611,0.872986104784656
140950723,7000,A,0.0611,0.872985335082743
140114830,9000,A,0.0611,0.872982557146495
140871032,30000,A,0.0611,0.872980890148792
141057385,12000,A,0.0611,0.872978869564035
140247406,6000,A,0.0611,0.872978373084828
139614888,10000,A,0.0611,0.872977485202302
140966399,20000,A,0.0611,0.872964461994949
140965758,20000,A,0.0611,0.872963779392815
140248822,23000,A,0.0611,0.87296160934574
140459243,12000,A,0.0611,0.872960158424786
140228098,10000,A,0.0611,0.872959305481073
139713425,15500,A,0.0611,0.872958671329935
139210989,37000,A,0.0611,0.872953144101826
140539518,20000,A,0.0611,0.872950328724892
140239040,6000,A,0.0611,0.872946905120655
139472608,16500,A,0.0611,0.872937240176224
140309258,25000,A,0.0611,0.872936351294419
139582732,11000,A,0.0611,0.872928375749526
139083113,5200,A,0.0611,0.872927222555519
139691533,15000,A,0.0611,0.872921412205932
140658838,10000,A,0.0611,0.872917366175282
139115026,10000,A,0.0611,0.872914445509006
139785592,10000,A,0.0611,0.872914138866922
140417593,35000,A,0.0611,0.872913114242075
140348326,20500,A,0.0611,0.87291050578448
140009339,20000,A,0.0611,0.872906058546308
139753467,10500,A,0.0611,0.872903063389791
139690642,20000,A,0.0611,0.872897931920462
141019471,10500,A,0.0611,0.872894457734131
140948098,13000,A,0.0611,0.872884371724986
140265567,6000,A,0.0611,0.872877946712595
139642916,10000,A,0.0611,0.872877267085339
139928655,15000,A,0.0611,0.8728763927404319
140167200,20000,A,0.0611,0.872875636230579
140745460,24000,A,0.0611,0.872874798436799
140290525,12000,A,0.0611,0.8728743951042219
141073215,9900,A,0.0611,0.872872404661154
141064320,21000,A,0.0611,0.872870230005544
140563270,14000,A,0.0611,0.8728698464861739
138779815,3000,A,0.0611,0.872867459591852
141041482,16000,A,0.0611,0.872866817110406
140137903,40000,A,0.0611,0.872866352015474
139428894,8000,A,0.0611,0.872861469896136
140668040,5000,A,0.0611,0.872860510694386
140383645,6500,A,0.0611,0.872859185638301
139625497,20000,A,0.0611,0.872857649267239
139681580,30000,A,0.0611,0.87285176365776
139708089,16500,A,0.0611,0.872850606975011
140857583,17000,A,0.0611,0.872847164515755
140918705,10000,A,0.0611,0.872846779055945
139809570,20000,A,0.0611,0.872845175534568
140640391,12000,A,0.0611,0.872844707714362
140964759,12000,A,0.0611,0.872837387413446
140059233,14000,A,0.0611,0.872834892119097
139514332,15000,A,0.0611,0.872833937802256
140543757,7000,A,0.0611,0.872829204125201
139028616,10000,A,0.0611,0.87282902248303
139874873,4500,A,0.0611,0.872827991782702
140620617,5000,A,0.0611,0.872821479921922
140614060,15000,A,0.0611,0.87281984410348
140460621,20000,A,0.0611,0.872819696155444
140624277,10500,A,0.0611,0.872819019066042
139025418,10000,A,0.0611,0.872810400031485
138354891,10000,A,0.0611,0.872806439488811
140294462,14000,A,0.0611,0.87280623823925
140341576,11500,A,0.0611,0.872804770290579
139617861,9000,A,0.0611,0.872799384551498
139958466,40000,A,0.0611,0.872797900471347
140341863,28000,A,0.0611,0.872794318364184
139488067,11500,A,0.0611,0.872785127787273
139348193,20000,A,0.0611,0.872784456840514
140849953,15000,A,0.0611,0.872777203814419
139798118,20000,A,0.0611,0.8727708732188291
140487156,5000,A,0.0611,0.872769564289117
139683216,13000,A,0.0611,0.872767953206136
139658552,15000,A,0.0611,0.872764459351294
140459182,35000,A,0.0611,0.872761021387112
140016670,6000,A,0.0611,0.872756516490629
140662559,7800,A,0.0611,0.872750745982952
140000666,12800,A,0.0611,0.87274931190883
140286692,5000,A,0.0611,0.872748043192875
140771372,11000,A,0.0611,0.872747457229125
140246899,40000,A,0.0611,0.872746446013277
139391104,22000,A,0.0611,0.87274535087063
139515367,13000,A,0.0611,0.872740653578903
140845075,25000,A,0.0611,0.872738902275209
139947236,20000,A,0.0611,0.872735958065965
140813132,12000,A,0.0611,0.87273262295194
140733421,9000,A,0.0611,0.872731580386451
140062667,11000,A,0.0611,0.872731263238814
140419754,10000,A,0.0611,0.872728684818685
140963731,26000,A,0.0611,0.8727284727326
140442037,10000,A,0.0611,0.872726648099245
141066811,24000,A,0.0611,0.872725997228316
140885768,6000,A,0.0611,0.872723432180109
139555405,6500,A,0.0611,0.872720613013242
139720720,6000,A,0.0611,0.872714930302135
139305818,25000,A,0.0611,0.872712424411508
140849519,15000,A,0.0611,0.872711893862664
141068860,25000,A,0.0611,0.872711411728566
139940736,20000,A,0.0611,0.872707752615465
140937187,4000,A,0.0611,0.87270446051508
140036093,10000,A,0.0611,0.872701139550193
139551978,15000,A,0.0611,0.872698193496992
140741148,40000,A,0.0611,0.872697024333768
140701729,7100,A,0.0611,0.872694478383492
140317951,3500,A,0.0611,0.872693674398254
139220440,10200,A,0.0611,0.8726884636962939
140565483,10000,A,0.0611,0.872678398360852
139429316,5000,A,0.0611,0.872678293683222
140675159,16000,A,0.0611,0.872673889511547
139576964,10000,A,0.0611,0.872671246851591
140862870,40000,A,0.0611,0.8726694453506461
140745162,23000,A,0.0611,0.872666040129033
138887809,11000,A,0.0611,0.872665628488962
140827993,5500,A,0.0611,0.872664966422572
140350763,13000,A,0.0611,0.87265850889242
138973437,24000,A,0.0611,0.872657122877556
139232767,24000,A,0.0611,0.872655690672032
139969933,25000,A,0.0611,0.872652058011678
140635223,32000,A,0.0611,0.872650721480522
140893152,7000,A,0.0611,0.872642176005771
140350028,10000,A,0.0611,0.872636757201202
139558094,10000,A,0.0611,0.872635838426114
140862020,10000,A,0.0611,0.872635514978624
139553163,16000,A,0.0611,0.872635284867725
140522253,4000,A,0.0611,0.872634274117096
139479218,10000,A,0.0611,0.872630820793877
139877452,7000,A,0.0611,0.872627501114122
140489823,16000,A,0.0611,0.872627305097227
139487596,15000,A,0.0611,0.872625351697522
140101618,10000,A,0.0611,0.872625251761237
138449555,23000,A,0.0611,0.872625028362732
140777327,9500,A,0.0611,0.8726214603068541
140791356,15000,A,0.0611,0.872619219368285
140442635,7800,A,0.0611,0.872619077009305
139605463,7500,A,0.0611,0.8726166094846071
139915124,25000,A,0.0611,0.87261545711724
140612056,10400,A,0.0611,0.872615197469047
140648733,15000,A,0.0611,0.872610075578353
139685168,20000,A,0.0611,0.872605728975385
140010154,20000,A,0.0611,0.872603827162268
140853199,10000,A,0.0611,0.87260321189717
139757100,10000,A,0.0611,0.872600894965451
139708132,20000,A,0.0611,0.872590173625541
138723923,10000,A,0.0611,0.8725888998415
140683949,12000,A,0.0611,0.872581591106402
140631172,5400,A,0.0611,0.872577197730335
139618079,8800,A,0.0611,0.872577021169157
140576696,15000,A,0.0611,0.872571319814744
140655579,15000,A,0.0611,0.872566963243356
138938637,25000,A,0.0611,0.872565639329332
140855006,22500,A,0.0611,0.872565017743119
140137527,5000,A,0.0611,0.872562953973158
139648313,30000,A,0.0611,0.8725625862584729
141022496,20000,A,0.0611,0.87256229171855
139817329,6200,A,0.0611,0.872558160583214
141045052,15000,A,0.0611,0.872558122094606
139841071,23000,A,0.0611,0.872553594224966
138531760,8000,A,0.0611,0.872552285857648
140887819,7000,A,0.0611,0.872541573554365
140656198,25000,A,0.0611,0.872541476450913
140955355,1600,A,0.0611,0.8725404288044429
138858635,11250,A,0.0611,0.872530898526949
140597319,12000,A,0.0611,0.8725244867451301
138520365,8500,A,0.0611,0.872515562145623
140938592,10000,A,0.0611,0.872515309775891
140467180,14500,A,0.0611,0.872514207131727
140744390,10000,A,0.0611,0.872514163011795
140099269,30000,A,0.0611,0.87251213522952
140067028,1600,A,0.0611,0.872511049331511
140849423,23000,A,0.0611,0.872510250461642
139660004,16000,A,0.0611,0.872510241719126
140316507,25000,A,0.0611,0.87250809413674
139536062,20000,A,0.0611,0.872504041128261
139537328,10000,A,0.0611,0.872498838437932
139880755,16000,A,0.0611,0.872496522474772
140670481,10000,A,0.0611,0.8724947449025899
139013558,25000,A,0.0611,0.872494695324993
140167202,4000,A,0.0611,0.872491653402262
139630502,10000,A,0.0611,0.872489744300901
141020633,20000,A,0.0611,0.872487587021485
140421184,10650,A,0.0611,0.872483971330375
140940416,40000,A,0.0611,0.87247672100312
140734360,25000,A,0.0611,0.872474759708208
139980291,10000,A,0.0611,0.87247072824812
139387189,34000,A,0.0611,0.8724686446976699
139927894,8000,A,0.0611,0.872462535174679
139844210,18000,A,0.0611,0.872462075912085
139711833,10000,A,0.0611,0.872460447799642
140728852,24000,A,0.0611,0.872459863870803
139501219,18000,A,0.0611,0.872457085188335
140967429,20000,A,0.0611,0.872454225179305
139839554,20000,A,0.0611,0.872453222908012
140848795,35000,A,0.0611,0.872448800078591
139074141,40000,A,0.0611,0.8724487621403569
140241860,9000,A,0.0611,0.872448679657665
139259824,40000,A,0.0611,0.872448096642883
139805457,7000,A,0.0611,0.872441977137457
139835913,10000,A,0.0611,0.8724349841231129
140311141,8000,A,0.0611,0.872434231343544
140665149,8000,A,0.0611,0.872433944250375
140238405,12000,A,0.0611,0.872428560849463
139348747,13000,A,0.0611,0.872421359889433
140200449,20000,A,0.0611,0.872419765318562
140922287,18000,A,0.0611,0.8724181178470289
140642189,4000,A,0.0611,0.872416427448973
140400792,15000,A,0.0611,0.87241623047429
137596957,11000,A,0.0611,0.8724152776722081
139600633,14400,A,0.0611,0.872412804581159
140666604,18000,A,0.0611,0.87240969402421
139817194,18000,A,0.0611,0.872407983507255
139582608,30000,A,0.0611,0.87240696993702
140374725,36000,A,0.0611,0.872405018476619
139659490,6000,A,0.0611,0.872402126501225
139871805,16000,A,0.0611,0.872401293453975
140343003,8500,A,0.0611,0.872400004806502
140686153,6000,A,0.0611,0.872398682978136
138142387,10000,A,0.0611,0.872397744375388
140918724,10000,A,0.0611,0.87239244791194
140969117,15000,A,0.0611,0.872389918591799
140309836,10000,A,0.0611,0.872388247924258
140097200,12000,A,0.0611,0.872388222588616
139373151,6000,A,0.0611,0.872383558267546
139503362,11375,A,0.0611,0.872379942346717
140467227,16000,A,0.0611,0.872379725340967
140748802,5000,A,0.0611,0.8723791196939981
140386312,20000,A,0.0611,0.872378935243748
138965019,40000,A,0.0611,0.872375823192211
139484289,15500,A,0.0611,0.872370815435163
141099478,16000,A,0.0611,0.872369162908979
141045542,9000,A,0.0611,0.872364198781452
141014794,15000,A,0.0611,0.8723622589030839
139840527,6600,A,0.0611,0.872360234100626
139373913,12000,A,0.0611,0.872357299360579
139924740,10000,A,0.0611,0.8723505663452971
139716410,40000,A,0.0611,0.8723456005367369
138538402,12000,A,0.0611,0.8723406139925189
140851541,35000,A,0.0611,0.872337700588658
140229198,17000,A,0.0611,0.872337668898027
139594791,5500,A,0.0611,0.872336189277187
139058875,9000,A,0.0611,0.8723339011874129
139620312,17000,A,0.0611,0.872333820842735
139581703,30000,A,0.0611,0.872332459627306
138396381,26000,A,0.0611,0.872326397033374
139347668,10000,A,0.0611,0.872325195289572
139857497,12000,A,0.0611,0.872320834425199
140739260,22000,A,0.0611,0.872318827673016
139157249,10000,A,0.0611,0.872311934240556
140762857,25000,A,0.0611,0.87230973328323
139938368,12000,A,0.0611,0.872307985638026
140916542,8800,A,0.0611,0.872307420289696
140619358,40000,A,0.0611,0.87229526393177
139824061,7000,A,0.0611,0.872294508691131
140078912,8000,A,0.0611,0.872294270941537
140828138,15000,A,0.0611,0.872290638234166
138842587,16000,A,0.0611,0.872290571030382
139820728,18000,A,0.0611,0.8722903473442
140220770,7500,A,0.0611,0.872287662701309
140686545,6000,A,0.0611,0.872284772428359
138794026,8000,A,0.0611,0.872284097873367
140104016,12000,A,0.0611,0.872278660300296
139961216,27000,A,0.0611,0.872275951711432
140808643,10000,A,0.0611,0.872270617459221
140729147,15000,A,0.0611,0.872268150129691
139840150,15000,A,0.0611,0.87226804025965
139486936,1200,A,0.0611,0.8722657887541
139792252,20000,A,0.0611,0.872263776518403
139922747,35000,A,0.0611,0.872262408233523
140442153,10000,A,0.0611,0.872261281064298
139212861,40000,A,0.0611,0.872260711601715
140278961,20000,A,0.0611,0.8722593690090941
139609125,10000,A,0.0611,0.872259281528131
140798341,7500,A,0.0611,0.872258997178517
140681010,20000,A,0.0611,0.872258247178065
140571851,19500,A,0.0611,0.872251129660899
139700638,5500,A,0.0611,0.8722448367332221
140774940,17000,A,0.0611,0.87223941200834
139678288,18000,A,0.0611,0.872233873300172
140307224,2500,A,0.0611,0.872231879451403
140690353,5200,A,0.0611,0.872231270640219
139942515,30000,A,0.0611,0.872229744198499
140743682,6000,A,0.0611,0.8722270089188
140122861,13000,A,0.0611,0.8722268898898731
140703906,6000,A,0.0611,0.872225233299058
140895891,4000,A,0.0611,0.8722246477007329
140597236,10000,A,0.0611,0.872218849795398
139994392,6000,A,0.0611,0.8722125877621569
140596265,18000,A,0.0611,0.872210577362784
140108777,5000,A,0.0611,0.872208003175873
140808180,19000,A,0.0611,0.872205987115518
140438526,22000,A,0.0611,0.87219355514621
140985109,4400,A,0.0611,0.872192697079203
140777232,10000,A,0.0611,0.872191548215597
140484341,3600,A,0.0611,0.87218831754099
139707319,22000,A,0.0611,0.872187687642174
140808389,10200,A,0.0611,0.872186575233628
138155507,3000,A,0.0611,0.872186228657888
140685895,13750,A,0.0611,0.8721831518345731
140461228,19000,A,0.0611,0.872181566685958
140606185,15000,A,0.0611,0.8721809855141021
140098495,15000,A,0.0611,0.872180937504365
140814868,18000,A,0.0611,0.872180791662541
141062204,4500,A,0.0611,0.872178753759527
141088153,5000,A,0.0611,0.8721786457801279
140684496,30000,A,0.0611,0.872178423024231
139157949,18000,A,0.0611,0.872171761464094
140538697,11500,A,0.0611,0.872168432981325
140779113,16000,A,0.0611,0.872168368332804
139807968,19000,A,0.0611,0.872167460555299
140955813,15000,A,0.0611,0.872166853361689
140561460,25000,A,0.0611,0.872152626252693
140293307,15000,A,0.0611,0.872151777842685
139917250,11000,A,0.0611,0.872151175472064
139653429,16000,A,0.0611,0.872151013164923
139487372,20000,A,0.0611,0.872149114016515
139796961,10400,A,0.0611,0.872147748381923
140325418,31000,A,0.0611,0.872145502189285
141047804,16000,A,0.0611,0.872144087883326
139590731,10000,A,0.0611,0.8721409642792319
140755827,7000,A,0.0611,0.872134988804493
140000265,11000,A,0.0611,0.872134272521391
140876942,40000,A,0.0611,0.87213292610783
140862362,17000,A,0.0611,0.8721322966063609
139967678,8000,A,0.0611,0.8721311920361681
139488779,2000,A,0.0611,0.872130362705104
139930602,8000,A,0.0611,0.872130180276658
140252642,36000,A,0.0611,0.872128196452771
138858703,25000,A,0.0611,0.872122246028701
139917163,17000,A,0.0611,0.872120420240516
140726949,12000,A,0.0611,0.872119907185546
140625394,10000,A,0.0611,0.872118893918346
138757972,5000,A,0.0611,0.872116219270389
139503199,15000,A,0.0611,0.872113540959149
139100381,31000,A,0.0611,0.872112700098423
140092220,35000,A,0.0611,0.872110555010201
140939464,10000,A,0.0611,0.872108698009465
140959206,15000,A,0.0611,0.8721075224054851
140353086,20000,A,0.0611,0.8721045967419789
140750808,6000,A,0.0611,0.87210356834304
140417303,37000,A,0.0611,0.872098985794568
140752238,16000,A,0.0611,0.872093006747811
139653578,14400,A,0.0611,0.872092972044199
140447114,8000,A,0.0611,0.872090118978825
139787514,20500,A,0.0611,0.872089607424498
140484412,15000,A,0.0611,0.872083986902804
139973105,7500,A,0.0611,0.8720838822979871
139812296,10000,A,0.0611,0.872083004681374
140013931,8000,A,0.0611,0.872082159229426
139925513,12000,A,0.0611,0.872079698933966
140434910,8000,A,0.0611,0.872069300492218
139829719,15000,A,0.0611,0.872065114734312
139447733,8000,A,0.0611,0.872064095783973
140403980,5500,A,0.0611,0.87206222279065
140739447,11000,A,0.0611,0.872055586421596
140373819,4900,A,0.0611,0.872053756800124
139820766,15000,A,0.0611,0.8720533447866909
141059372,15000,A,0.0611,0.872053139146168
139802711,10000,A,0.0611,0.872052914367422
140869422,13000,A,0.0611,0.872044510547716
140738687,12000,A,0.0611,0.87203653063098
140290567,5500,A,0.0611,0.872035213064065
139670343,25000,A,0.0611,0.872032844010417
141063345,15000,A,0.0611,0.872024598225327
139790617,16000,A,0.0611,0.87200865244718
141042272,12000,A,0.0611,0.872006409385277
139722119,9800,A,0.0611,0.872002242999198
139205331,20000,A,0.0611,0.8720019104849119
140748592,8000,A,0.0611,0.871997179268768
139774937,15000,A,0.0611,0.871991728396146
140375095,15000,A,0.0611,0.871985197579016
140848036,25000,A,0.0611,0.871984910874245
139592842,5000,A,0.0611,0.871982016767351
140229879,10000,A,0.0611,0.871981632678032
140102837,14000,A,0.0611,0.871977759074991
140808287,17000,A,0.0611,0.87197653162074
139798650,15000,A,0.0611,0.871971882330536
138350223,12000,A,0.0611,0.871967136221089
140241361,17500,A,0.0611,0.871966672564837
140328253,20000,A,0.0611,0.8719652542777669
140828593,10000,A,0.0611,0.871943737547659
140842965,11000,A,0.0611,0.87194063362856
140578705,15000,A,0.0611,0.871935652982285
138335717,25000,A,0.0611,0.87193409691683
140169981,40000,A,0.0611,0.871928691703372
140342678,11000,A,0.0611,0.8719232028166279
139835335,4000,A,0.0611,0.871918152207569
140833650,8500,A,0.0611,0.871914905883916
140223351,10000,A,0.0611,0.871904255953548
140243736,15000,A,0.0611,0.8718926049429621
139915575,20000,A,0.0611,0.871892568979172
139629074,3300,A,0.0611,0.871892299500756
140240858,20000,A,0.0611,0.871886214386355
139925264,8000,A,0.0611,0.871882805355266
139234808,25000,A,0.0611,0.8718785408916601
139300397,14500,A,0.0611,0.871878103426878
139975730,16000,A,0.0611,0.871876663437552
140734026,10000,A,0.0611,0.871874253327891
139500318,15000,A,0.0611,0.871873573541008
140773952,12000,A,0.0611,0.871859576497442
140825654,5200,A,0.0611,0.871849145594514
138230306,8000,A,0.0611,0.871848870138812
140322564,5000,A,0.0611,0.8718459116382851
139641197,15500,A,0.0611,0.8718387606027
140582013,5500,A,0.0611,0.871836927217598
139918079,7500,A,0.0611,0.871832570525275
139730909,27000,A,0.0611,0.87183085814838
140108637,25000,A,0.0611,0.8718199683686529
139880514,24000,A,0.0611,0.871817331364859
140218568,21000,A,0.0611,0.871813835973213
139184814,14500,A,0.0611,0.871811262261002
140939821,10000,A,0.0611,0.871802668029655
139917506,11000,A,0.0611,0.871801977024081
140364306,20000,A,0.0611,0.871794309321161
139633260,7000,A,0.0611,0.871793605718332
139653961,17500,A,0.0611,0.871781604864822
140123378,22000,A,0.0611,0.871781287127144
140657395,10000,A,0.0611,0.871780593432437
139300985,25000,A,0.0611,0.87177614748001
140579042,5000,A,0.0611,0.871759322977218
140353121,17400,A,0.0611,0.871756346660487
139621455,3000,A,0.0611,0.871753426043005
137933094,6000,A,0.0611,0.871752201964217
139724264,10000,A,0.0611,0.8717517659628979
139807877,3500,A,0.0611,0.871748786916272
139928058,13000,A,0.0611,0.8717458753163669
